id,hw_no,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50
15,2,3.186305702,5.220813108,2.83885936,-0.337057569,0.190656792,5.886573092,5.571267943,3.052876605,3.325674402,2.115211973,2.494536494,3.29902999,-0.038361227,-0.038478634,6.391572493,6.009297937,2.643409056,2.498207438,1.358275689,1.498725093,2.626733514,-0.310060006,-0.133742045,-0.78021465,4.732055838,4.878737183,2.858060494,3.152728314,0.807446695,0.437691299,0.09932637,2.006551329,2.639052215,4.377947111,2.324281932,2.700239748,2.428332224,-0.330158813,0.496688783,2.402349347,1.542142247,0.496662992,0.099354542,2.614684403,2.263691805,0.190869837,2.83782855,-1.225539126,-0.82634749,1.688017119
15,3,2.568788905,3.60016819,2.924261358,-0.275599581,0.208267304,4.144100723,3.758132991,0.031674981,3.974172228,0.251668807,1.076866409,0.470444141,-0.037599957,-0.01644338,4.424004294,3.866062553,4.613186264,4.361916524,0.576533691,0.845792979,4.320464847,-0.500162403,-1.093081008,-0.788675042,3.799791282,3.74399065,3.186002826,0.434301921,-0.225663595,3.363627152,0.006917864,2.255794641,2.615360857,3.475821309,1.135308919,0.445160592,1.494255644,1.099602512,0.46984981,0.964917998,0.897413364,0.469840871,0.00688668,2.760223176,1.092812087,1.04481277,1.837565537,-1.006523542,-0.832629814,1.213385571
16,1,3.007471469,3.616427069,3.744120538,-0.273975993,0.185507027,3.064451177,3.204874467,0.742224128,4.058725803,-0.266239203,0.765727355,1.124547087,-0.094182999,-0.035632005,2.899410703,3.161758192,3.736476626,4.142921268,0.946207444,1.047235661,3.536229839,0.098804235,0.93133721,0.55561197,3.824073732,3.766421222,3.191660049,1.17267075,-0.459260736,2.736194274,0.006139232,2.328241148,2.686361041,3.849578094,1.783091533,1.255993959,1.484035987,0.27477714,0.70625047,0.686527569,1.460028531,0.706239227,0.006161757,2.842243608,1.320042387,0.884689192,2.111781599,-1.063903361,-0.835968364,2.281306554
16,2,3.28102149,3.43459535,3.897844134,-0.413159398,0.133771665,2.830169178,2.786533373,-0.212536399,3.996117832,1.987433089,1.850418957,0.07636608,0.081439123,-0.035566942,2.50942999,2.643522498,4.667260585,4.443570021,1.267408293,1.401015883,4.432460439,0.267190566,1.009622794,0.855868031,3.643430454,3.539153748,3.148437131,3.991330258,-0.476821103,-0.244424531,-0.020691941,2.130638874,2.711287403,3.264489062,2.427795173,2.526419596,2.866414822,-0.457387407,0.421933637,2.129601702,1.395371121,0.421879282,-0.020660367,2.72999208,2.025384401,0.356197573,2.713141946,-1.19318412,-0.831363667,-0.210509074
16,3,2.940590278,3.271142021,3.812442136,-0.331596463,0.166786938,2.586125428,2.652586572,-0.41114063,4.16811256,-0.261628351,1.217366731,0.300945914,-0.058708404,-0.029714777,2.296095593,2.4808847,4.970128442,4.721283954,1.633126563,1.540860766,4.691670361,0.266208526,0.874714806,0.730394018,3.475495748,3.423407929,3.075178164,-0.229912545,-0.207808096,3.856228467,0.006329676,2.019947687,2.660827593,3.210954352,2.048473546,0.79967514,2.060424599,0.954609926,0.493361678,0.91647665,1.289502789,0.493367054,0.006322851,2.634260277,1.326628773,0.759409282,1.979289615,-1.065422665,-0.827220649,-0.566482735
17,1,4.296027672,3.38913742,4.563979718,-0.085748981,0.145016557,2.600768053,2.594348833,2.290269899,0.597384404,2.004385235,1.651825756,2.237379864,-0.074350863,0.00331019,2.217284159,1.943352996,0.53897166,0.639552944,1.4052469,1.572473909,0.747958781,0.780872598,-1.467043598,-1.096454504,3.263988794,3.08929741,3.015908815,1.255669212,0.43764604,2.917182341,-0.069230662,2.27360935,3.130548072,2.928945656,2.471353394,2.143098694,2.466485607,0.026081248,0.426124457,1.924067478,1.482356836,0.426084445,-0.069230159,3.034202808,1.976285891,0.523280243,2.918232008,-1.185946531,-0.8432699,2.281306554
17,2,4.563339469,2.923319137,4.47857772,-0.202038577,0.120120358,2.282535005,2.252687429,8.726983528,7.16531495,2.155136735,3.150301726,8.731196512,-0.085788871,-0.017268904,1.925138329,1.586376813,4.895126568,4.652407341,2.131275136,1.984720225,4.682927827,0.832475417,-1.703949589,-0.851322096,3.045446738,2.967073516,2.940737522,0.743731978,0.623874462,3.411943689,-0.014578779,2.071615582,3.354645777,2.787780024,2.458310877,2.669796671,3.13451047,0.199880308,0.472008989,2.731638583,1.74200077,0.472000279,-0.014538801,3.020739232,2.566366158,0.22764231,3.515184879,-1.260994458,-0.842779718,4.891780069
17,3,4.924173671,2.922147828,4.495658119,-0.257827652,0.13716314,2.27179708,2.066326663,1.163995233,4.060169592,1.1647122,1.797713137,1.555452555,-0.137532858,-0.002730033,1.846326895,1.361716126,3.648538015,4.015207024,0.972141106,1.124361025,3.476482283,0.923916542,-1.477291078,-0.802492057,3.036369186,2.917754882,3.010685386,0.484305093,0.252007882,3.47515309,-0.04052118,2.245471232,2.85849554,2.75970858,2.789943448,2.273054627,3.151543231,0.572444038,0.455642252,2.137922792,2.010380288,0.455634239,-0.040555456,2.877678418,2.435835972,0.225576608,3.245827956,-1.246394611,-0.837368609,2.281306554
18,1,3.067140726,4.20420089,4.495658119,-0.394059199,0.198525536,4.238789698,4.468633411,-0.262253471,3.213242561,0.432565969,1.950589135,0.572171434,-0.034093054,-0.01271672,4.232410982,4.677873255,3.264696248,3.600545247,1.671027009,1.86823217,3.250326184,0.963872746,-1.870430058,-0.870378545,4.441347246,4.362235006,3.242376991,2.985824304,-0.350504518,0.82092671,0.000607309,2.129798664,2.793804143,4.465305452,0.424765633,0.613743226,0.539739751,-0.015688139,0.705481836,0.567993338,0.389326745,0.705443656,0.00060402,2.771539187,0.551530948,1.745052847,1.320001947,-0.815349316,-0.83309873,7.44292464
18,2,3.695211802,3.726781074,4.427336521,-0.146320988,0.143716517,3.60037125,3.426177877,2.2451307,4.168401318,1.756005237,1.208630959,2.058878594,-0.07764503,0.001386888,3.46196128,3.318882844,3.369515799,3.722655953,1.330270516,1.224643927,3.201334155,1.10758303,-1.974007145,-0.933232872,3.859930061,3.659202563,3.364106263,2.712224183,0.589934259,1.478941114,-0.067403027,2.306041738,3.121913094,3.883585178,0.463859975,1.494955751,1.015635076,-0.325837842,0.705026505,1.684397333,0.440552262,0.704989043,-0.067377579,3.050309539,1.164064803,1.153369471,2.08860237,-1.025620951,-0.843852183,7.26493781
18,3,3.000238255,3.98349288,4.700622914,-0.159135932,0.16465609,3.935199274,3.828018278,0.345168769,-0.128031763,-0.337351542,0.222944765,0.525242188,-0.045961101,-0.009561039,3.774489377,3.80541795,-0.1267585,-0.153251575,0.286062716,0.345773501,-0.052804865,1.05401205,-1.534760311,-0.541551739,4.105250895,3.804881698,3.113659214,0.923561979,-0.14140335,2.821231381,-0.110151203,2.165727689,2.653194456,4.135236096,0.529968334,2.379769071,2.392222772,-0.910609264,0.709141324,0.644114871,1.930348526,0.709194207,-0.110147993,2.722558204,1.608645826,0.599827067,2.308140031,-1.124186418,-0.831049289,4.357819577
19,1,2.686804581,3.135465439,3.351271348,-0.356220101,0.155913871,2.593934828,3.191285661,0.092898411,3.844756171,0.608536435,2.130400427,0.925204128,0.007579771,0.01015099,2.264842783,2.967419807,4.389533719,4.170450462,2.126976447,1.974288799,4.225470929,0.319214127,-0.353020247,-0.269026366,3.239479405,3.306495078,3.021735613,0.891927319,-0.30726765,2.813728107,0.07624991,2.022159167,2.775356882,2.980178103,1.791404396,3.140518666,3.371606495,-0.389212085,0.483422083,4.070729593,0.786532706,0.483365585,0.076237577,2.694061679,2.629535583,0.074885141,3.256739008,-1.267718321,-0.829832902,2.637280215
19,2,2.432328991,2.71239992,2.958422158,-0.338379371,0.190727243,2.02580098,2.586583801,0.132288872,2.637957997,0.616922894,1.155633947,0.483594255,-0.032073544,-0.026566429,1.691421664,2.267250305,2.838499428,2.747637498,0.7308714,0.824070331,2.69322097,0.161861843,-0.034248571,0.317888839,2.883639379,2.910101258,3.00183432,0.509249985,-0.207808096,3.129320364,0.053136848,2.114626597,2.563659927,2.666245699,1.31677679,0.518158509,0.73527584,1.072236362,0.495204562,0.81297138,1.091940299,0.495185503,0.053120611,2.644585104,1.142509359,0.924846267,1.813567226,-1.019957579,-0.827677544,-0.091851187
19,3,3.532316845,2.673439964,3.607477341,-0.349049417,0.119800319,1.743686406,2.047884712,-0.012201421,2.12076628,-0.268810332,0.954492813,0.535450362,0.011827442,-0.016460286,1.262035234,1.51057106,2.277615168,2.21876964,1.32284817,1.239123794,2.224245473,0.15528611,-0.046675151,0.282881877,2.84778305,2.75716339,3.107837722,1.082982521,-0.127237004,2.815547082,-0.026182486,2.359493901,2.632539404,2.341601166,3.256689856,2.24064748,2.926029483,0.74336245,0.239480231,2.52484954,1.823171232,0.239466127,-0.026218104,2.834561937,2.512776931,0.175846807,3.280940235,-1.255119071,-0.835661527,1.094727684
20,1,2.825487169,3.457658974,3.761200938,-0.395002392,0.184197543,2.938524602,3.265053464,0.411504894,3.51076824,0.646210006,1.173105489,0.734509761,-0.096558603,-0.014257193,2.641235318,3.197593639,3.055038171,3.289299792,0.721961106,0.818649634,2.887756166,-0.061718674,0.530906099,-0.248630653,3.670890048,3.793215239,3.204681837,4.26708471,-0.058028501,-0.404380693,0.102114645,2.093589411,2.923260938,3.629862062,0.225833358,0.458909078,1.08785398,0.288220161,0.659765649,0.197348166,0.752801854,0.659755127,0.102093137,2.814655668,0.599431934,1.702338155,1.387476489,-0.836492421,-0.834860855,9.519437663
20,2,2.462497004,3.233437038,3.522075343,-0.346909152,0.177435525,2.704242603,2.880684385,-0.39654885,2.271760431,0.611300759,0.544129956,-0.289993953,0.000781482,-0.012703805,2.383059933,2.716571678,2.609702271,2.532910954,0.292023415,0.352179262,2.411029094,-0.131544512,0.618322463,-0.165327643,3.440093297,3.607674113,3.028477349,0.197778982,-0.431665875,3.418310104,0.131893257,1.912729391,2.780834819,3.402495984,0.089458111,0.308985105,0.977822348,0.13314531,0.659416503,0.236085488,0.368329641,0.659414168,0.131895497,2.627652387,0.365615248,1.954039778,1.077893686,-0.722271798,-0.826926924,3.349227537
20,3,2.516484896,3.281767463,3.522075343,-0.257811994,0.174448344,2.690576153,3.040838168,0.166401906,3.28086442,-0.229974429,-0.195789872,0.125067578,-0.076337656,-0.019584233,2.345013034,2.926071214,3.125475313,3.48449537,-0.12726117,-0.107811327,2.799476252,-0.077452298,0.416743984,-0.370897358,3.468460646,3.527592992,2.985229543,0.08178523,-0.41292498,3.536429828,0.069524708,1.858696673,2.850434465,3.384243898,0.089220796,0.49426233,0.789440018,-0.40409543,0.625506453,0.348918018,0.029059577,0.625545558,0.069552182,2.628973965,0.200057466,2.309362965,0.923882264,-0.620904382,-0.826985751,9.163464002
21,1,2.847659938,3.121186629,3.590396942,-0.349063582,0.145206907,2.327439054,2.882625643,-0.194316889,3.996642846,-0.095662545,1.440420091,0.552747546,0.073181117,0.013913459,2.128961001,2.858535179,4.681586446,4.447844583,1.875984144,1.721110343,4.449793583,-0.448767867,0.458414998,-0.63913662,3.313007573,3.30482333,2.967082938,-0.268463743,-0.330140396,3.769940814,0.030919839,1.949901435,2.569681132,3.058450082,1.163638915,1.759450447,1.739186738,-0.080502706,0.491540716,2.132805575,0.686539214,0.491548605,0.030889661,2.54348439,1.558948553,0.539085051,2.130632186,-1.114650666,-0.82309359,2.993253876
21,2,2.874364144,3.123808129,3.692879339,-0.166234271,0.197661505,2.304010854,2.821476016,-0.374433197,3.554265686,-0.260945327,1.138162404,0.296692508,-0.099186938,-0.055772775,2.052867204,2.702788814,3.616784792,4.003999949,1.360837741,1.486152719,3.498500901,-0.409416603,0.351068508,-0.51532074,3.306426348,3.524050757,3.161384294,-0.233314121,-0.223007405,3.999131733,0.165009242,1.988466566,2.898615106,3.118815303,1.119838752,1.21212974,2.258345275,0.613253209,0.542534327,1.435891029,1.130674833,0.542578827,0.165000281,2.735608787,1.49098903,0.689647663,2.204813635,-1.101075711,-0.831600399,1.332043458
21,3,2.840586698,3.056262665,3.863683335,-0.33845504,0.155314751,2.24641653,2.76032639,-0.391920745,3.442332609,0.0082392,1.519624417,0.380059265,0.000371263,-0.031263764,1.998514491,2.694519095,4.126675366,3.911855054,1.851801001,1.715325229,3.952256379,-0.513865545,0.294555674,-0.537235738,3.246287568,3.392836546,3.128970453,-0.235581839,0.09455485,3.900793368,0.124200556,1.951587418,2.801000093,3.018952349,1.075193288,1.426213318,1.87272358,0.446655768,0.508788155,1.817028164,0.970677782,0.508823869,0.124162993,2.662509005,1.582899046,0.585811484,2.239570684,-1.119286195,-0.828464833,1.688017119
22,1,4.66770892,4.142679299,1.882356984,-0.253993106,0.184252583,3.933246924,3.946435015,12.85711446,8.625800097,0.616183353,2.314870798,12.54054688,-0.032021132,-0.019795688,3.827483272,3.933598587,5.009604218,4.994731125,2.350676913,2.184739404,4.813264786,-0.014099737,1.34201961,-0.345489384,4.272504785,4.258428019,3.308885552,2.864047872,-0.20161032,1.018967672,0.029780727,2.346982482,2.632667407,3.69756784,2.454217396,2.684199847,2.088698982,-0.910609264,0.341659817,1.700660361,1.522623243,0.341640224,0.029762004,2.826715067,1.887070305,0.477429763,2.658583908,-1.172237883,-0.835346867,0.0268067
22,2,4.172527369,4.162619434,1.882356984,-0.383532983,0.154719065,3.797558599,3.815400101,0.853809268,4.41623438,0.340324926,1.503026452,1.3915192,-0.013098084,-0.046824895,3.737801296,3.73236877,4.772886313,4.680948624,1.759684573,1.541862912,4.495246474,-0.140747795,1.818784842,-0.50547085,4.253214988,4.223693861,2.916527231,1.950951407,0.12141188,1.937664009,0.022454106,2.026192695,3.035026251,3.674913801,2.924352753,2.305461774,2.684164285,-0.222614644,0.338078329,1.644934185,1.691489913,0.33811698,0.022432235,2.829027829,1.969699506,0.431732546,2.741687564,-1.184959476,-0.835439738,-0.091851187
22,3,3.916282321,4.278244328,2.001919781,-0.347339147,0.147865465,4.353978347,4.291008306,0.389378343,3.922405805,1.294826808,2.232099365,1.025442728,-0.070288502,-0.019998337,4.519121541,4.462860573,4.371100202,4.155037077,1.823648022,1.633604799,4.151677312,-0.057926337,1.485840679,-0.889421437,4.139064775,4.041220843,3.129034109,4.249283128,-0.203971378,-0.649715019,-0.011023777,2.067940692,2.580090591,3.855971665,2.084271048,2.996159556,2.410277498,-0.738250528,0.513328886,1.860949197,1.991597184,0.513369992,-0.010994736,2.623439857,2.279858388,0.187486548,2.86078064,-1.227581288,-0.826739137,-0.091851187
23,1,4.171724626,3.754976146,4.136969728,-0.11917184,0.165619952,3.007833027,2.867095579,1.77250572,0.370767781,0.562981823,0.10967093,1.474602396,-0.055539184,-0.034213951,2.703740938,2.491910991,0.361705073,0.403578394,0.257736526,0.330906441,0.386600703,-0.189059841,-0.880717688,-0.024912718,3.881489247,3.658226215,2.985142985,2.459373678,-0.246913114,1.351726511,-0.078431157,2.457018945,2.392217395,3.269810371,2.824532743,2.589597165,2.942040278,-0.23029637,0.283561497,2.132198688,1.69526273,0.283563513,-0.078412507,2.773686752,2.224772254,0.27691244,2.943192472,-1.220547602,-0.833187416,2.162648667
23,2,4.483489069,3.466973667,4.188210927,-0.058986171,0.128088587,2.692528503,2.586583801,9.837643114,7.216516982,1.208581875,0.577689878,8.782308273,0.001770138,-0.044509061,2.369471755,2.228658285,4.475846317,4.272579736,0.71524554,0.807244532,4.164107455,0.069402357,-1.131371092,0.104256863,3.327304717,3.395964615,3.38628941,2.370138994,4.2553287,1.456999721,0.076328128,2.163355224,2.778915707,2.847781347,3.183403958,2.965061789,1.790625675,-0.407936293,0.320695521,2.071133628,2.095447792,0.320728062,0.076318124,2.78516796,2.457391416,0.178814452,3.179593587,-1.248874131,-0.8336599,0.264122474
23,3,4.119462351,3.172835761,4.188210927,-0.034256371,0.14533626,2.427985079,2.505050966,0.5486053,-0.005877616,0.598414018,0.194335114,0.400121163,-0.059875322,-0.022912726,1.931932418,2.079803352,-0.005356766,-0.028049027,0.392430605,0.379174563,0.050387768,0.078907163,-0.745488236,0.197346707,3.330935738,3.382549977,3.128275067,1.289344817,-0.139189858,2.652180341,0.066235336,2.284864604,2.787127444,2.791379489,3.676876862,3.345436587,3.180839579,-0.446825033,0.275307175,2.648311434,2.132459632,0.27526684,0.066249759,2.866197209,2.78102245,0.084934138,3.577552124,-1.283010261,-0.836917624,0.620096136
24,1,5.39184064,3.869903832,2.377688572,-0.392258761,0.12717132,3.251876776,3.030161249,3.761345763,3.609602207,5.002654233,5.69022723,4.580971099,-0.060186212,-0.074157235,2.896693068,2.471236695,2.230380844,2.444093861,3.404980852,3.704994492,2.612530349,-0.993000454,1.286449463,-0.96125643,4.020375787,3.77552911,3.133283683,3.914341248,0.49785301,0.468272826,-0.08544106,2.456892096,3.212143654,3.232357765,5.024068565,4.774951854,6.458283335,3.364751582,0.183731299,3.549719366,7.003803077,0.18377613,-0.085420089,3.191718381,6.465207011,-0.555938852,7.864663386,-1.472993996,-0.84877875,3.586543311
24,2,5.388244335,3.615562532,3.095065354,-0.316202396,0.125709449,2.528531104,2.353632844,-0.379262318,0.4853857,-0.086900904,0.088559483,-0.274929807,-0.071880594,-0.045503046,1.972696952,1.703531159,0.529341484,0.612139779,0.079198984,0.115672867,0.499364546,-0.976543438,0.554275068,-1.039677368,3.834285978,3.681739921,2.975837468,2.517427247,-0.151142713,1.027948864,-0.043041209,2.0994837,2.457230469,2.789590398,5.986515597,4.868245156,4.867423514,-0.151558675,-0.011704524,3.507895345,3.84551268,-0.011707126,-0.04305241,2.580736369,4.357863023,-0.405378138,4.737618563,-1.394207674,-0.824811539,0.738754023
24,3,5.487838654,3.315958519,2.07024138,-0.392742697,0.066246227,2.22103598,2.112916854,0.199852142,2.775984291,0.523334503,1.145733406,0.569194049,-0.006551371,-0.01784754,1.816432903,1.45268303,3.116410351,2.949025536,0.9687436,0.884455306,2.925471293,-1.154546304,0.713001429,-0.749846117,3.530414936,3.219975534,3.031041211,3.15533619,0.383784412,1.050003943,-0.137804292,2.412757563,3.011437772,2.537047196,5.859361971,5.746511578,5.299374317,-0.293190505,-0.030767245,3.417640404,4.998954936,-0.030800839,-0.137775586,3.061460353,5.072785234,-0.401542596,6.163128793,-1.426707197,-0.844252691,3.942516973
25,1,3.059488522,3.514718437,3.624557741,-0.168113814,0.272305599,3.389517451,3.365998879,-0.232804432,-0.246576296,2.992132142,2.307008603,-0.035640277,-0.056691667,-0.005895016,3.099156923,3.192080493,-0.270104907,-0.258592621,1.980305906,2.167657374,0.112785362,1.391779334,2.872171756,-0.723365426,3.686321886,3.523845013,3.484822817,4.822221963,-0.01907105,-0.610038615,-0.0513786,2.413151265,3.026985317,3.864319731,0.864623388,0.931267798,0.744132876,2.369487906,0.812258945,3.292575592,0.942639084,0.812277528,-0.051348743,3.069637617,2.329256279,0.353373501,3.315628243,-1.233710816,-0.844545051,4.595135351
25,2,3.498976946,3.718777132,3.880763735,-0.176573397,0.20067827,3.529110475,3.358233847,0.232103935,0.586004716,7.047854317,4.994350248,0.409655881,-0.069903593,0.058128971,3.274444421,3.019794691,0.40611147,0.487531028,5.617965883,5.61748145,1.213845733,1.523742208,2.8254478,-0.800762003,3.918026392,3.780087345,3.31774409,3.349566196,-0.152175675,0.519999943,-0.034004641,2.294594176,2.680304505,3.879476281,0.918814111,2.764726698,0.808176055,0.402005734,0.664143679,4.316119799,0.820586993,0.664187596,-0.034031155,2.817877015,2.779226163,0.067499131,3.526124252,-1.282835465,-0.83499097,6.078358939
